sIP,sport,dIP,dport,,timestamp,Cd/Cp,Sd/Sp,C0/Sd,S0/Cd,Cd/Pd,Sd/Pd,Cf/Cd,Sf/Sd,Ca1/Cd,Ca2/Cd,Ca4/Cd,Sa2/Sd,Sa4/Sd
150.57.248.121,80,160.84.227.55,61038,,1,0,1,0,0,0,1,0,0.2178,0,0,0,0,1
160.84.227.55,61038,150.57.248.121,80,,1,1,0,0,0,1,0,0.2178,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,20096,,1,0,1,0.1881,0,0,1,0,0,0,0,0,0,1
103.3.99.173,20096,203.77.115.0,3017,,1,1,0,0,0.1881,1,0,0,0,0,0,1,0,0
150.57.248.121,443,180.249.32.224,51098,,0,0,1,0,0,0,1,0,0.1782,0,0,0,0.0099,0.9604
180.249.32.224,51098,150.57.248.121,443,,0,1,0,0,0,1,0,0.1782,0,0,0.0099,0.9604,0,0
203.77.116.218,80,111.68.111.105,43454,,1,0,1,0.1683,0,0,1,0,0.0297,0,0,0,0,1
111.68.111.105,43454,203.77.116.218,80,,1,1,0,0,0.1683,1,0,0.0297,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,19889,,1,0,1,0.1881,0,0,1,0,0.0495,0,0,0,0,1
103.3.99.173,19889,203.77.115.0,3017,,1,1,0,0,0.1881,1,0,0.0495,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,7148,,1,0,1,0.1089,0,0,1,0,0.0198,0,0,0,0,1
103.3.99.173,7148,203.77.115.0,3017,,1,1,0,0,0.1089,1,0,0.0198,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60241,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
58.126.26.221,60241,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,20096,,1,0,1,0.1089,0,0,1,0,0.0099,0,0,0,0,1
103.3.99.173,20096,203.77.115.0,3017,,1,1,0,0,0.1089,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,443,110.203.99.88,39945,,1,0,1,0.5941,0,0,1,0,0.3762,0,0,0,0,0.9604
110.203.99.88,39945,150.57.248.121,443,,1,1,0,0,0.5941,1,0,0.3762,0,0,0,0.9604,0,0
203.77.115.0,3017,103.3.99.173,19889,,1,0,1,0.099,0,0,1,0,0.0198,0,0,0,0,1
103.3.99.173,19889,203.77.115.0,3017,,1,1,0,0,0.099,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.1683,0,0,0,0,0.9604
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.1683,0,0.0297,0,0.9604,0,0
150.57.248.121,80,202.226.173.87,48332,,1,0,1,0,0,0,1,0,0.396,0,0,0,0.0099,0.9406
202.226.173.87,48332,150.57.248.121,80,,1,1,0,0,0,1,0,0.396,0,0,0.0099,0.9406,0,0
133.27.162.40,80,222.28.32.207,50403,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
222.28.32.207,50403,133.27.162.40,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
163.33.245.25,80,217.178.79.24,58973,,0,0,1,0,0,0,1,0,0,0,0,0,0,1
217.178.79.24,58973,163.33.245.25,80,,0,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61262,,1,0,1,0,0,0,1,0,0.3168,0,0,0,0,1
58.126.26.221,61262,203.77.126.80,80,,1,1,0,0,0,1,0,0.3168,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42212,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.222.164,42212,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,20096,,1,0,1,0.1287,0,0,1,0,0.0297,0,0,0,0,1
103.3.99.173,20096,203.77.115.0,3017,,1,1,0,0,0.1287,1,0,0.0297,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,19889,,1,0,1,0.1881,0,0,1,0,0.0297,0,0,0,0,0.9901
103.3.99.173,19889,203.77.115.0,3017,,1,1,0,0,0.1881,1,0,0.0297,0,0,0,0.9901,0,0
150.57.248.121,80,58.126.26.221,61008,,1,0,1,0,0,0,1,0,0.1584,0,0,0,0,0.9406
58.126.26.221,61008,150.57.248.121,80,,1,1,0,0,0,1,0,0.1584,0,0,0,0.9406,0,0
150.57.248.121,443,43.196.80.102,5558,,1,0,1,0,0,0,1,0,0.3762,0,0,0,0,1
43.196.80.102,5558,150.57.248.121,443,,1,1,0,0,0,1,0,0.3762,0,0,0,1,0,0
150.57.248.121,80,153.227.107.214,35378,,1,0,1,0.396,0,0,1,0,0.3366,0,0,0,0,0.9901
153.227.107.214,35378,150.57.248.121,80,,1,1,0,0,0.396,1,0,0.3366,0,0,0,0.9901,0,0
203.77.116.213,443,128.78.171.178,53431,,0,0,1,0,0,0,1,0,0.5545,0,0,0,0.4851,0.495
128.78.171.178,53431,203.77.116.213,443,,0,1,0,0,0,1,0,0.5545,0,0,0.4851,0.495,0,0
150.57.248.121,443,43.196.80.102,5555,,1,0,0.9901,0,0,0,1,0,0.41,0,0,0,0.01,0.97
43.196.80.102,5555,150.57.248.121,443,,1,0.9901,0,0,0,1,0,0.41,0,0,0.01,0.97,0,0
203.77.115.0,3017,103.3.99.173,7148,,1,0,1,0.1188,0,0,1,0,0.0099,0,0,0,0,1
103.3.99.173,7148,203.77.115.0,3017,,1,1,0,0,0.1188,1,0,0.0099,0,0,0,1,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.115.0,3017,103.3.99.173,20096,,1,0,1,0.1287,0,0,1,0,0.0396,0,0,0,0,1
103.3.99.173,20096,203.77.115.0,3017,,1,1,0,0,0.1287,1,0,0.0396,0,0,0,1,0,0
150.57.248.121,80,35.55.128.4,44846,,1,0,1,0.3861,0,0,1,0,0.396,0,0,0,0,1
35.55.128.4,44846,150.57.248.121,80,,1,1,0,0,0.3861,1,0,0.396,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.2673,0,0,0,0,0.9802
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.2673,0,0,0,0.9802,0,0
203.77.115.0,3017,103.3.99.173,19889,,1,0,1,0.1881,0,0,1,0,0.0396,0,0,0,0,1
103.3.99.173,19889,203.77.115.0,3017,,1,1,0,0,0.1881,1,0,0.0396,0,0,0,1,0,0
203.77.116.218,80,27.183.178.165,43608,,1,0,1,0.3564,0,0,1,0,0,0,0,0,0,1
27.183.178.165,43608,203.77.116.218,80,,1,1,0,0,0.3564,1,0,0,0,0,0,1,0,0
172.249.30.182,443,131.142.173.152,54569,,0,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
131.142.173.152,54569,172.249.30.182,443,,0,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,58.126.26.221,61007,,1,0,1,0,0,0,1,0,0.4356,0,0,0,0,0.9703
58.126.26.221,61007,150.57.248.121,80,,1,1,0,0,0,1,0,0.4356,0,0,0,0.9703,0,0
203.77.126.80,80,58.126.26.221,61263,,1,0,1,0,0,0,1,0,0.2376,0,0,0,0,1
58.126.26.221,61263,203.77.126.80,80,,1,1,0,0,0,1,0,0.2376,0,0,0,1,0,0
150.57.248.121,443,43.196.80.102,5553,,1,0,1,0,0,0,1,0,0.4356,0,0,0,0.0099,0.9802
43.196.80.102,5553,150.57.248.121,443,,1,1,0,0,0,1,0,0.4356,0,0,0.0099,0.9802,0,0
203.77.116.218,80,153.145.178.147,63673,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
153.145.178.147,63673,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60240,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
58.126.26.221,60240,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,20096,,1,0,1,0.1782,0,0,1,0,0.0396,0,0,0,0,1
103.3.99.173,20096,203.77.115.0,3017,,1,1,0,0,0.1782,1,0,0.0396,0,0,0,1,0,0
150.57.248.121,80,175.182.202.168,50037,,0,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
175.182.202.168,50037,150.57.248.121,80,,0,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,115.75.124.164,50728,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
115.75.124.164,50728,150.57.248.121,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.1089,0,0,0,0,0.9604
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.1089,0,0.0297,0,0.9604,0,0
203.77.115.0,3017,103.3.99.173,19889,,1,0,1,0.1287,0,0,1,0,0,0,0,0,0,1
103.3.99.173,19889,203.77.115.0,3017,,1,1,0,0,0.1287,1,0,0,0,0,0,1,0,0
150.57.248.121,443,115.141.101.75,48706,,1,0,0.9901,0,0,0,1,0,0.13,0,0,0,0.02,0.97
115.141.101.75,48706,150.57.248.121,443,,1,0.9901,0,0,0,1,0,0.13,0,0,0.02,0.97,0,0
150.57.248.121,80,35.59.3.13,54976,,0,0,1,0.1584,0,0,1,0,0.0792,0,0,0,0,1
35.59.3.13,54976,150.57.248.121,80,,0,1,0,0,0.1584,1,0,0.0792,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,7148,,1,0,1,0.1683,0,0,1,0,0.0198,0,0,0,0,1
103.3.99.173,7148,203.77.115.0,3017,,1,1,0,0,0.1683,1,0,0.0198,0,0,0,1,0,0
203.77.126.80,80,180.212.241.122,63274,,1,0,1,0,0,0,1,0,0.4356,0,0,0,0,1
180.212.241.122,63274,203.77.126.80,80,,1,1,0,0,0,1,0,0.4356,0,0,0,1,0,0
150.57.248.121,443,117.181.211.211,24316,,0,0,1,0,0,0,1,0,0.4851,0,0,0,0.0297,0.9604
117.181.211.211,24316,150.57.248.121,443,,0,1,0,0,0,1,0,0.4851,0,0,0.0297,0.9604,0,0
150.57.248.121,443,42.189.144.190,57070,,0,0,1,0,0,0,1,0,0.4653,0,0,0,0.0099,0.9901
42.189.144.190,57070,150.57.248.121,443,,0,1,0,0,0,1,0,0.4653,0,0,0.0099,0.9901,0,0
203.77.126.80,80,153.149.61.170,62915,,1,0,1,0.1089,0,0,1,0,0.0792,0,0,0,0,1
153.149.61.170,62915,203.77.126.80,80,,1,1,0,0,0.1089,1,0,0.0792,0,0,0,1,0,0
203.77.116.218,80,182.58.207.168,53522,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
182.58.207.168,53522,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,20096,,1,0,1,0.1683,0,0,1,0,0.0297,0,0,0,0,1
103.3.99.173,20096,203.77.115.0,3017,,1,1,0,0,0.1683,1,0,0.0297,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61262,,1,0,1,0,0,0,1,0,0.198,0,0,0,0,1
58.126.26.221,61262,203.77.126.80,80,,1,1,0,0,0,1,0,0.198,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,19889,,1,0,1,0.1188,0,0,1,0,0,0,0,0,0,1
103.3.99.173,19889,203.77.115.0,3017,,1,1,0,0,0.1188,1,0,0,0,0,0,1,0,0
203.77.116.218,80,153.145.178.147,63674,,1,0,1,0,0,0,1,0,0.0396,0,0,0,0,1
153.145.178.147,63674,203.77.116.218,80,,1,1,0,0,0,1,0,0.0396,0,0,0,1,0,0
150.57.248.121,443,115.74.227.3,47606,,1,0,0.9802,0,0,0,1,0,0.2626,0,0,0,0,1
115.74.227.3,47606,150.57.248.121,443,,1,0.9802,0,0,0,1,0,0.2626,0,0,0,1,0,0
150.57.248.121,80,203.72.161.129,6180,,1,0,1,0.5248,0,0,1,0,0.3465,0,0,0,0.0693,0.8713
203.72.161.129,6180,150.57.248.121,80,,1,1,0,0,0.5248,1,0,0.3465,0,0,0.0693,0.8713,0,0
150.57.248.121,80,115.75.222.164,42184,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.222.164,42184,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,202.213.153.129,50812,,0,0,1,0,0,0,1,0,0.5248,0,0,0,0,1
202.213.153.129,50812,150.57.248.121,80,,0,1,0,0,0,1,0,0.5248,0,0,0,1,0,0
203.77.126.80,80,153.149.61.170,62916,,1,0,1,0.1287,0,0,1,0,0.1188,0,0,0,0,1
153.149.61.170,62916,203.77.126.80,80,,1,1,0,0,0.1287,1,0,0.1188,0,0,0,1,0,0
172.249.28.73,443,131.142.36.123,61135,,0,0,0.9901,0,0,0,1,0,0.02,0,0,0,0,1
131.142.36.123,61135,172.249.28.73,443,,0,0.9901,0,0,0,1,0,0.02,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,20096,,1,0,1,0.1683,0,0,1,0,0.0297,0,0,0,0,1
103.3.99.173,20096,203.77.115.0,3017,,1,1,0,0,0.1683,1,0,0.0297,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,19889,,1,0,1,0.1485,0,0,1,0,0.0198,0,0,0,0,1
103.3.99.173,19889,203.77.115.0,3017,,1,1,0,0,0.1485,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,80,175.127.123.142,12831,,1,0,1,0,0,0,1,0,0.2079,0,0,0,0,0.9901
175.127.123.142,12831,150.57.248.121,80,,1,1,0,0,0,1,0,0.2079,0,0,0,0.9901,0,0
150.57.248.121,80,27.196.79.61,20003,,0,0,1,0,0,0,1,0,0.2376,0,0,0,0,1
27.196.79.61,20003,150.57.248.121,80,,0,1,0,0,0,1,0,0.2376,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,7148,,1,0,1,0.0792,0,0,1,0,0.0396,0,0,0,0,1
103.3.99.173,7148,203.77.115.0,3017,,1,1,0,0,0.0792,1,0,0.0396,0,0,0,1,0,0
150.57.248.121,80,153.149.61.170,61893,,1,0,1,0.0297,0,0,1,0,0.0198,0,0,0,0.0099,0.9802
153.149.61.170,61893,150.57.248.121,80,,1,1,0,0,0.0297,1,0,0.0198,0,0,0.0099,0.9802,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.2871,0,0,1,0,0,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.2871,1,0,0,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,20096,,1,0,1,0.1584,0,0,1,0,0.0297,0,0,0,0,1
103.3.99.173,20096,203.77.115.0,3017,,1,1,0,0,0.1584,1,0,0.0297,0,0,0,1,0,0
192.27.13.116,80,114.80.209.69,52603,,1,0,1,0,0,0,1,0,0.3168,0,0,0,0,1
114.80.209.69,52603,192.27.13.116,80,,1,1,0,0,0,1,0,0.3168,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,19889,,1,0,1,0.1188,0,0,1,0,0.0198,0,0,0,0,1
103.3.99.173,19889,203.77.115.0,3017,,1,1,0,0,0.1188,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.0891,0,0,0,0,1
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.0891,0,0,0,1,0,0
172.249.29.74,443,131.142.218.89,54816,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54816,172.249.29.74,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.116.218,80,58.126.26.221,60241,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
58.126.26.221,60241,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,133.150.148.170,63255,,0,0,1,0.604,0,0,1,0,0.297,0,0,0,0.0198,0.901
133.150.148.170,63255,150.57.248.121,80,,0,1,0,0,0.604,1,0,0.297,0,0,0.0198,0.901,0,0
14.8.36.36,80,150.57.182.38,50290,,0,0,1,0.2277,0,0,1,0,0.0495,0,0,0,0,0.9604
150.57.182.38,50290,14.8.36.36,80,,0,1,0,0,0.2277,1,0,0.0495,0,0,0,0.9604,0,0
150.57.248.121,80,220.243.237.252,51040,,0,0,1,0,0,0,1,0,0.1683,0,0,0,0.0297,0.9703
220.243.237.252,51040,150.57.248.121,80,,0,1,0,0,0,1,0,0.1683,0,0,0.0297,0.9703,0,0
203.77.115.0,3017,103.3.99.173,20096,,1,0,1,0.1386,0,0,1,0,0.0297,0,0,0,0,1
103.3.99.173,20096,203.77.115.0,3017,,1,1,0,0,0.1386,1,0,0.0297,0,0,0,1,0,0
150.57.248.121,80,180.212.241.122,61920,,1,0,1,0,0,0,1,0,0.495,0,0,0,0.0099,0.9505
180.212.241.122,61920,150.57.248.121,80,,1,1,0,0,0,1,0,0.495,0,0,0.0099,0.9505,0,0
203.77.115.0,3017,103.3.99.173,19889,,1,0,1,0.1584,0,0,1,0,0.0297,0,0,0,0,1
103.3.99.173,19889,203.77.115.0,3017,,1,1,0,0,0.1584,1,0,0.0297,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61262,,1,0,1,0,0,0,1,0,0.2079,0,0,0,0,1
58.126.26.221,61262,203.77.126.80,80,,1,1,0,0,0,1,0,0.2079,0,0,0,1,0,0
172.249.30.182,443,131.142.173.152,54569,,0,0,1,0,0,0,1,0,0,0,0,0,0,1
131.142.173.152,54569,172.249.30.182,443,,0,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.124.166,47174,,1,0,1,0,0,0,1,0,0.099,0,0,0,0,0.9901
115.75.124.166,47174,150.57.248.121,80,,1,1,0,0,0,1,0,0.099,0,0.0099,0,0.9901,0,0
203.77.126.80,80,153.145.178.147,60599,,1,0,1,0,0,0,1,0,0.4752,0,0,0,0,1
153.145.178.147,60599,203.77.126.80,80,,1,1,0,0,0,1,0,0.4752,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,7148,,1,0,1,0.1584,0,0,1,0,0.0099,0,0,0,0,1
103.3.99.173,7148,203.77.115.0,3017,,1,1,0,0,0.1584,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,153.5.198.144,57230,,1,0,1,0.4059,0,0,1,0,0.0198,0,0,0,0,1
153.5.198.144,57230,203.77.116.218,80,,1,1,0,0,0.4059,1,0,0.0198,0,0,0,1,0,0
203.77.116.218,80,153.149.61.170,63170,,1,0,1,0.0693,0,0,1,0,0,0,0,0,0,1
153.149.61.170,63170,203.77.116.218,80,,1,1,0,0,0.0693,1,0,0,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,20096,,1,0,1,0.1287,0,0,1,0,0.0198,0,0,0,0,1
103.3.99.173,20096,203.77.115.0,3017,,1,1,0,0,0.1287,1,0,0.0198,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,19889,,1,0,1,0.1485,0,0,1,0,0.0297,0,0,0,0,1
103.3.99.173,19889,203.77.115.0,3017,,1,1,0,0,0.1485,1,0,0.0297,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61263,,1,0,1,0,0,0,1,0,0.1485,0,0,0,0,1
58.126.26.221,61263,203.77.126.80,80,,1,1,0,0,0,1,0,0.1485,0,0,0,1,0,0
150.57.248.121,443,1.211.134.201,40468,,0,0,1,0,0,0,1,0,0.4554,0,0,0,0,0.9901
1.211.134.201,40468,150.57.248.121,443,,0,1,0,0,0,1,0,0.4554,0,0,0,0.9901,0,0
150.57.248.121,80,115.75.222.164,42201,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.222.164,42201,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,153.149.61.170,63171,,1,0,1,0.0495,0,0,1,0,0.0099,0,0,0,0,1
153.149.61.170,63171,203.77.116.218,80,,1,1,0,0,0.0495,1,0,0.0099,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,20096,,1,0,1,0.2079,0,0,1,0,0.0198,0,0,0,0,1
103.3.99.173,20096,203.77.115.0,3017,,1,1,0,0,0.2079,1,0,0.0198,0,0,0,1,0,0
14.8.36.217,80,150.57.181.209,64777,,0,0,1,0.1881,0,0,1,0,0,0,0,0,0,1
150.57.181.209,64777,14.8.36.217,80,,0,1,0,0,0.1881,1,0,0,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,7148,,1,0,1,0.1089,0,0,1,0,0.0396,0,0,0,0,1
103.3.99.173,7148,203.77.115.0,3017,,1,1,0,0,0.1089,1,0,0.0396,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,19889,,1,0,1,0.1485,0,0,1,0,0,0,0,0,0,1
103.3.99.173,19889,203.77.115.0,3017,,1,1,0,0,0.1485,1,0,0,0,0,0,1,0,0
150.57.248.121,80,153.149.61.170,61894,,1,0,1,0.0693,0,0,1,0,0.0099,0,0,0,0,1
153.149.61.170,61894,150.57.248.121,80,,1,1,0,0,0.0693,1,0,0.0099,0,0,0,1,0,0
172.249.30.182,443,131.142.173.152,54569,,0,0,1,0,0,0,1,0,0,0,0,0,0,1
131.142.173.152,54569,172.249.30.182,443,,0,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.126.80,80,153.145.178.147,60600,,1,0,1,0,0,0,1,0,0.297,0,0,0,0,1
153.145.178.147,60600,203.77.126.80,80,,1,1,0,0,0,1,0,0.297,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,20096,,1,0,1,0.1287,0,0,1,0,0.0099,0,0,0,0,1
103.3.99.173,20096,203.77.115.0,3017,,1,1,0,0,0.1287,1,0,0.0099,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61262,,1,0,1,0,0,0,1,0,0.2772,0,0,0,0,1
58.126.26.221,61262,203.77.126.80,80,,1,1,0,0,0,1,0,0.2772,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.1287,0,0,0,0.0099,0.9703
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.1287,0,0.0099,0.0099,0.9703,0,0
150.57.248.121,80,106.179.240.166,49358,,1,0,1,0,0,0,1,0,0.7624,0,0,0,0,1
106.179.240.166,49358,150.57.248.121,80,,1,1,0,0,0,1,0,0.7624,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.0891,0,0,0,0.0099,0.9802
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.0891,0,0.0099,0.0099,0.9802,0,0
203.77.115.0,3017,103.3.99.173,19889,,1,0,1,0.099,0,0,1,0,0.0099,0,0,0,0,1
103.3.99.173,19889,203.77.115.0,3017,,1,1,0,0,0.099,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,153.145.178.147,60345,,1,0,1,0,0,0,1,0,0.4257,0,0,0,0.0198,0.9505
153.145.178.147,60345,150.57.248.121,80,,1,1,0,0,0,1,0,0.4257,0,0,0.0198,0.9505,0,0
150.57.248.121,80,115.75.124.167,43706,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.124.167,43706,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,20096,,1,0,1,0.1683,0,0,1,0,0.0099,0,0,0,0,1
103.3.99.173,20096,203.77.115.0,3017,,1,1,0,0,0.1683,1,0,0.0099,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,7148,,1,0,1,0.0792,0,0,1,0,0.0099,0,0,0,0,1
103.3.99.173,7148,203.77.115.0,3017,,1,1,0,0,0.0792,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,153.145.178.147,60344,,1,0,1,0,0,0,1,0,0.4158,0,0,0,0,0.9703
153.145.178.147,60344,150.57.248.121,80,,1,1,0,0,0,1,0,0.4158,0,0,0,0.9703,0,0
203.77.116.218,80,58.126.26.221,60241,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
58.126.26.221,60241,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
172.249.30.182,443,131.142.173.152,54569,,0,0,1,0,0,0,1,0,0,0,0,0,0,1
131.142.173.152,54569,172.249.30.182,443,,0,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,19889,,1,0,1,0.099,0,0,1,0,0.0099,0,0,0,0,1
103.3.99.173,19889,203.77.115.0,3017,,1,1,0,0,0.099,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,180.212.241.122,62253,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
180.212.241.122,62253,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,20096,,1,0,1,0.1584,0,0,1,0,0.0099,0,0,0,0,1
103.3.99.173,20096,203.77.115.0,3017,,1,1,0,0,0.1584,1,0,0.0099,0,0,0,1,0,0
203.77.116.214,3314,17.193.181.212,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17.193.181.212,80,203.77.116.214,3314,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,180.212.241.122,61917,,1,0,1,0,0,0,1,0,0.297,0,0,0,0,0.9901
180.212.241.122,61917,150.57.248.121,80,,1,1,0,0,0,1,0,0.297,0,0,0,0.9901,0,0
203.77.116.213,443,128.78.171.178,53433,,0,0,0.5941,0,0,0,1,0,0.3833,0,0,0,0.2333,0.75
128.78.171.178,53433,203.77.116.213,443,,0,0.5941,0,0,0,1,0,0.3833,0,0,0.2333,0.75,0,0
203.77.115.0,3017,103.3.99.173,20096,,1,0,1,0.1386,0,0,1,0,0.0099,0,0,0,0.0099,0.9901
103.3.99.173,20096,203.77.115.0,3017,,1,1,0,0,0.1386,1,0,0.0099,0,0,0.0099,0.9901,0,0
150.57.248.121,80,58.126.26.221,61007,,1,0,1,0,0,0,1,0,0.4851,0,0,0,0.0297,0.9406
58.126.26.221,61007,150.57.248.121,80,,1,1,0,0,0,1,0,0.4851,0,0,0.0297,0.9406,0,0
203.77.126.80,80,180.212.241.122,63275,,1,0,1,0,0,0,1,0,0.3069,0,0,0,0,1
180.212.241.122,63275,203.77.126.80,80,,1,1,0,0,0,1,0,0.3069,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,19889,,1,0,1,0.1584,0,0,1,0,0.0198,0,0,0,0,1
103.3.99.173,19889,203.77.115.0,3017,,1,1,0,0,0.1584,1,0,0.0198,0,0,0,1,0,0
203.77.115.0,3017,103.3.99.173,7148,,1,0,1,0.099,0,0,1,0,0.0495,0,0,0,0,1
103.3.99.173,7148,203.77.115.0,3017,,1,1,0,0,0.099,1,0,0.0495,0,0,0,1,0,0
150.57.248.121,443,42.191.124.171,54443,,0,0,1,0,0,0,1,0,0.3861,0,0,0,0.0198,0.9703
42.191.124.171,54443,150.57.248.121,443,,0,1,0,0,0,1,0,0.3861,0,0,0.0198,0.9703,0,0
203.77.116.218,80,58.126.26.221,60240,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
58.126.26.221,60240,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
